"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNFRSF9",145.45476815857,1.93020186672908,0.212480896884496,9.08411953747696,1.04541354016361e-19,1.3898953260189e-17
"AC005256.1",0.844957577047806,1.92966771468317,0.649217271858356,2.97229879476186,0.00295578874285676,0.00916251734761096
"IGLV1-36",29.0189984555988,1.92956505369741,0.383108406453451,5.03660327258276,4.738654973225e-07,3.94097457177875e-06
"CHRDL2",19.1890425412154,1.92939454041302,0.256878859220793,7.51091213292359,5.87167948270634e-14,2.34842815492973e-12
"MIR663AHG",1.26530034949819,1.92893365248214,0.492114059766015,3.919688158065,8.86636172041081e-05,0.000419758647460903
"HMGB3P32",1.950834498816,1.92847341748117,0.263750788282423,7.31172570152159,2.63733067964004e-13,8.88077918639314e-12
"GPR1-AS",0.874655544523199,1.92828629771292,0.422402874637137,4.56504066022136,4.99397537215205e-06,3.22093868264795e-05
"DNAH11",90.2934451830419,1.9278441815758,0.292479638739575,6.59137911235031,4.35759564020798e-11,9.12609763736333e-10
"KCNK3",594.66137013044,1.92710695863221,0.274308557722942,7.02532569391667,2.13567477502488e-12,5.90696388994687e-11
"IGLV3-1",214.140083738833,1.92677645734085,0.35284075626608,5.46075367746875,4.74117491784851e-08,4.93334034426734e-07
"IGLL5",811.241966894968,1.92624344593062,0.332175207236445,5.79887783304519,6.67601433381724e-09,8.39805574729715e-08
"IGHV3-64",17.7956739319919,1.925422098497,0.402913714708784,4.7787454936565,1.76392300539417e-06,1.28054632641645e-05
"TNNT1",236.372183856901,1.92296590459382,0.350323971182384,5.48910740564966,4.0396993636427e-08,4.28368120639735e-07
"MAFA",4.46299716973613,1.92087777308529,0.274407733660406,7.00008613992811,2.55805183382273e-12,6.9310081872712e-11
"IFNG",5.46856857116354,1.91954057978362,0.273833689916972,7.00987734696062,2.38527135201592e-12,6.51782581490615e-11
"U52112.1",0.96801504657221,1.91903568859909,0.525957746102277,3.64864992068378,0.000263622046488838,0.00110026105481962
"LINC00927",0.680145698596677,1.91798937979501,0.412462272415861,4.65009652534042,3.31779712328293e-06,2.23833746081009e-05
"AC096751.1",1.18860812208362,1.91703802226327,0.407668104993209,4.70244789519457,2.57060831908691e-06,1.79032468119066e-05
"LINC00462",66.9051768541365,1.91674143509092,0.323488509294542,5.92522262775552,3.11874581832544e-09,4.213257315044e-08
"FCRL3",43.6240190559838,1.91670465415159,0.223833908374767,8.56306655264416,1.09904449706769e-17,9.58704968980588e-16
"AC010185.1",1.23138178402284,1.91487852009659,0.303953008051564,6.29991633368452,2.97806350013043e-10,5.06717635971001e-09
"AC011504.1",0.993990262314754,1.91461966478623,0.489038641437298,3.91506826364295,9.03786333810946e-05,0.000426934401940882
"AC011473.4",0.432723629179709,1.91416524099,0.740419401603253,2.58524457468996,0.00973099436091186,0.0256276105586966
"AL353597.2",0.591224219282732,1.91393080151395,0.4136385257077,4.6270612686267,3.70890820118356e-06,2.47149437616373e-05
"FAM30A",33.4074992523324,1.91369175818886,0.292363166070886,6.54559801054032,5.92577796691111e-11,1.19557454365371e-09
"LINC02538",7.886768037385,1.91357360530436,0.253138330505263,7.55939885312855,4.04936433574676e-14,1.67878807880701e-12
"STAC2",33.1073693037286,1.91287492015552,0.291428930403393,6.56377840562274,5.24611462736515e-11,1.07190882656434e-09
"AC090192.2",1.24012308583529,1.91250461096635,0.393596337557164,4.8590508306968,1.17949851186189e-06,8.93101818997387e-06
"MIR4300HG",0.801081828111971,1.91203442917436,0.532618577403161,3.58987558882511,0.000330835824706765,0.00134242328534982
"ZNF385D",106.059941839763,1.91154875616648,0.228703657825274,8.3581905700296,6.36875085384881e-17,4.72218380617298e-15
"LINC01532",91.6783456169758,1.91153651107264,0.234606363428737,8.14784596264064,3.70463825164895e-16,2.31500862934485e-14
"AC105245.1",0.488009523850838,1.91134412726312,0.485545098923078,3.9364914433333,8.26815669696958e-05,0.000394733840525457
"CD1A",18.9457730708593,1.91037456533177,0.2786221327386,6.85650686309283,7.05646922313499e-12,1.73182194377589e-10
"AC123769.1",0.68010507371978,1.91031970748596,0.673971719481973,2.83442116674312,0.00459087833095134,0.0134462097332239
"AFM",10.1339839876758,1.90937876567144,0.323336509819414,5.9052371374264,3.52139848902731e-09,4.69958602087009e-08
"KCNK9",8.19529350227726,1.90758151870607,0.281479322407882,6.77698632492038,1.22708497004245e-11,2.84665993411291e-10
"ZNF280A",2.05655580681364,1.90678290032247,0.495278889047758,3.84991757671829,0.000118157580033315,0.000540862359701353
"SPACA1",0.939472005843997,1.90590107317611,0.477853726494335,3.98846125394548,6.65032620661605e-05,0.000325475980226312
"KCNG3",16.6049895642174,1.90462935905423,0.306102730549822,6.22219003284662,4.9026270491321e-10,7.92560538810638e-09
"GALR1",2.69583836882571,1.9044845819687,0.337272075976126,5.64673068903429,1.63527689733258e-08,1.88771664831003e-07
"NLRP8",0.602453233644088,1.90400072773958,0.527482838130548,3.60959748849375,0.000306672503874116,0.00125494216295589
"AC107373.1",2.44217513364256,1.90382044611435,0.29286540132393,6.5006669873188,7.99646704546511e-11,1.5722171514786e-09
"AL499627.2",0.449470601250894,1.90377310884375,0.597088108591963,3.1884291136415,0.00143048078439505,0.00485977770051418
"IGHV3OR16-9",3.78016324236817,1.90353232987741,0.474163800703013,4.01450369483113,5.957101062525e-05,0.000294879944237661
"DNER",548.269336913215,1.90289782949483,0.283531972927151,6.711404748641,1.92759605529098e-11,4.30343911452224e-10
"VAT1L",13.5577594531165,1.90239150748946,0.25472987678561,7.46827004156478,8.12559621982504e-14,3.10188601833242e-12
"KLF17",1.2147779173884,1.90101742868302,0.365389281592862,5.20271809943578,1.96394663757907e-07,1.78884778073467e-06
"DLGAP1-AS3",40.6868864847416,1.90068062240555,0.346946014158419,5.47831808074232,4.29387738137833e-08,4.51595025413046e-07
"LRRC38",2.91266601143381,1.90056356118561,0.553078110592412,3.43633842089662,0.000589633945096436,0.00224510432422854
"KRT78",3.70387969765159,1.89856122962814,0.397794979460561,4.77271289899819,1.81760806827891e-06,1.3143228934839e-05
"AL136964.1",5.38369679933555,1.89850407153971,0.414682518371698,4.57821101066527,4.68969493740514e-06,3.04557652023906e-05
"GRM7-AS3",0.701675702974845,1.89831520266226,0.478539756885236,3.96689130913217,7.28161789982642e-05,0.000352639270533994
"AC091114.1",3.60468339236287,1.89724985791591,0.265310086542833,7.15106569312287,8.61067672719499e-13,2.61000984193184e-11
"LINC02255",0.462325249116514,1.89677194546786,0.772895607564253,2.45411143096731,0.0141233209022433,0.0352122925227017
"SAA4",12.7178698918606,1.89654210377211,0.345350265315127,5.4916480288253,3.98200364985535e-08,4.2294802403257e-07
"LINC01574",2.94909688481671,1.89484499345257,0.519150637472417,3.64989437878374,0.000262348161491872,0.00109577464136936
"CR2",35.1794939362135,1.89311522663007,0.28488315385317,6.64523402322973,3.02735679432927e-11,6.50628587303006e-10
"C2orf72",77.9234001576219,1.89298521132268,0.221825412694469,8.53367154073546,1.41774983629371e-17,1.19874479579255e-15
"GABRG3",24.5381340730862,1.89041696583894,0.309928717534813,6.09952178964053,1.06386257858603e-09,1.59294312931896e-08
"GJA3",5.69573428354114,1.88975076080285,0.234546746553815,8.0570325044746,7.81688695804196e-16,4.59432764564429e-14
"SLITRK6",15.1084753061697,1.88955657004288,0.607364400964018,3.11107560312022,0.00186407207500721,0.00613025954656925
"KLK6",32.6692271891426,1.88854877154281,0.386979538879039,4.88022900904104,1.0596272338152e-06,8.11258689971778e-06
"RYR2",75.2960636423123,1.88837699783767,0.220455093120645,8.56581252493109,1.07316371036047e-17,9.40384091287688e-16
"ELMOD1",63.9540275235542,1.88778239775486,0.315456315150577,5.98429103203643,2.17334412308543e-09,3.04932518230284e-08
"MRGPRD",0.608865849761234,1.88765571915278,0.598339628787858,3.15482316118167,0.00160595413641253,0.00537913019577112
"LINC00559",0.744859265233787,1.88759412710949,0.560438206390377,3.36806824657254,0.000756968557646552,0.00278968454488821
"LRCH2",103.319014597747,1.88741980065323,0.235297883145199,8.02140578327484,1.04541751612496e-15,5.98028453289525e-14
"SLC7A11-AS1",2.53365513993961,1.88651567597428,0.35968543457023,5.24490428206631,1.56363482416166e-07,1.45621991015403e-06
"ADORA2BP1",1.58430055810982,1.88644717210464,0.390178870550375,4.83482657439565,1.33261762808442e-06,9.94587790716666e-06
"AC114811.2",3.19165461483546,1.88636525935725,0.258672038939223,7.2924977399682,3.04260673831038e-13,1.01479883565999e-11
"AC117457.1",1.44667349753925,1.88589320329978,0.358819977166082,5.25581997466902,1.47366391469318e-07,1.38177494880618e-06
"EPHB3",93.9690234363288,1.88530269896593,0.169691501156025,11.110177505192,1.11936782859933e-28,7.99228629619919e-26
"TINCR",17.7750897170524,1.88495491958083,0.194779740516393,9.67736641697697,3.76283886040931e-22,8.01547044762107e-20
"RNU5A-1",1.11180247300698,1.88483069307249,0.432830200625812,4.35466538690527,1.33270331472113e-05,7.7642352678132e-05
"LHX1-DT",55.3193160392648,1.88452753011362,0.376118184610235,5.01046640982415,5.42982756468881e-07,4.45905072596681e-06
"AC008011.2",0.707818823382833,1.88313176967216,0.404491081451643,4.65555819652179,3.23104122011595e-06,2.18577979333791e-05
"IL20RB",109.78900299167,1.88255612427295,0.187225051705648,10.0550439544419,8.72824762128742e-24,2.56890317012487e-21
"NXPH2",1.02388246129177,1.88181636306764,0.449745745321784,4.18417824435724,2.86199490792247e-05,0.000153659533733395
"SP3P",1.3592881531296,1.88119201297502,0.410054035198145,4.58766857901056,4.48223453766782e-06,2.92414610548765e-05
"AC016396.2",1.04991099448375,1.88104358975109,0.349902184970638,5.37591267087669,7.61957187296375e-08,7.63859108512715e-07
"NLGN4Y",103.896350775008,1.87976109902233,0.332419175806301,5.65479140745375,1.56035654325263e-08,1.81179000384876e-07
"AC104041.1",1.27155216175121,1.87854790520821,0.639017894316499,2.93974225435037,0.0032848537221677,0.0100253954018759
"STYK1",53.2716483674059,1.8777491377696,0.284647666892634,6.59674873947892,4.20272121222858e-11,8.82571454568002e-10
"STEAP1B",9.98347951735304,1.87640089185662,0.249784744685695,7.51207162077771,5.81989314578683e-14,2.3325550948956e-12
"NPTX2",79.7437460160408,1.8761946824564,0.22414528679922,8.37044003578364,5.74034675956262e-17,4.28035655661547e-15
"TREML3P",9.24599622485811,1.87573337809497,0.289699936266108,6.47474556698549,9.49718372077743e-11,1.83361750394739e-09
"IFNL4P1",0.389059151684102,1.87517601493401,0.755427181757053,2.48227236220508,0.0130547449559509,0.0329172803423775
"FAT3",126.963806975095,1.87478568194682,0.284443148534016,6.59107344159712,4.36657803198848e-11,9.13498549112034e-10
"IGHG4",1512.36580257731,1.87385093309749,0.333450557124068,5.61957655509413,1.91426044086447e-08,2.17846002237221e-07
"MIR8071-1",1.58314504326853,1.87319154070124,0.424620880943026,4.41144471402615,1.02683174407249e-05,6.16578799633372e-05
"KCND2",51.6475482909978,1.87282230682122,0.353724869859996,5.29457345637721,1.19294530045615e-07,1.14245402395398e-06
"NRAP",34.374595643165,1.8727853636289,0.27560940608003,6.79507056840103,1.08259523574335e-11,2.54050772424349e-10
"GABRR1",1.20502544570497,1.87121919383375,0.322411675648903,5.80381957343088,6.48210282829014e-09,8.18081691154025e-08
"B4GALNT1",98.4642573917175,1.87038556054407,0.217250829434306,8.60933679937756,7.34844576000997e-18,6.5737047499523e-16
"SCGB1C2",0.345604838731252,1.87016118733758,0.657420485903708,2.84469563610694,0.00444538777873761,0.0130767049055472
"IGLV9-49",25.9097751439641,1.86952986152066,0.386858307848252,4.83259587190769,1.34764176898493e-06,1.00463410759828e-05
"LINC00470",3.63229274189451,1.86885594437266,0.478122871550087,3.90873571539002,9.27803937600658e-05,0.000436994974567933
"ASNSP1",1.18930146343184,1.86828094476022,0.511490171166812,3.65262335442008,0.000259574832470296,0.00108548451634759
"AC016734.2",1.01081709288594,1.8677663992386,0.474311547591132,3.93784719921823,8.22159197392768e-05,0.000392858854381893
"FOXF2",29.986981752974,1.86707635065107,0.255407695529849,7.31018048135856,2.6678380688157e-13,8.9756688116281e-12
"AL355102.4",10.8755641760419,1.86703828261389,0.364367208189463,5.12405683236752,2.99030784644401e-07,2.60258034599312e-06
"LINC02112",0.79763815937592,1.86658577962539,0.451944419712277,4.13012241818081,3.62570118732559e-05,0.000189123488038097
"CABP5",0.698550967856065,1.86567460295346,0.434384224957035,4.29498700865115,1.7470356683775e-05,9.91298119646253e-05
"AL356157.1",0.988077841911976,1.86208139094561,0.419422802655267,4.43962841113362,9.01143336701296e-06,5.49059457804285e-05
"SIGLECL1",0.707456849970733,1.86188199180256,0.456325605991646,4.08016111161784,4.50044972019264e-05,0.000229583672151029
"ECEL1",18.3403423168884,1.86163259495472,0.285639457992032,6.51742097552451,7.15264806385438e-11,1.42080112699624e-09
"AC126323.1",6.94148645196233,1.86154259080163,0.373619155719142,4.98246024676795,6.27808912643695e-07,5.07033942938632e-06
"FBN3",14.6709042896369,1.86151686037969,0.307405401052609,6.05557629763672,1.39915836877959e-09,2.04650796914514e-08
"AC073072.1",3.75787706049768,1.86142172273177,0.288381778954463,6.45471336462522,1.08423920841337e-10,2.06337250343464e-09
"PSMC1P4",0.798247332654719,1.86136203732954,0.426126558506387,4.36809675476175,1.2533397004251e-05,7.35074011098115e-05
"IL15RA",308.790150251279,1.86004927208541,0.164192630130229,11.3284577426533,9.48602983609112e-30,7.95094274696368e-27
"SH3PXD2A-AS1",1.55856598720823,1.85882197780108,0.346491160369676,5.36470245248933,8.1082769670946e-08,8.07601980737017e-07
"GATA3-AS1",8.90957702438822,1.85844380776752,0.497612029597943,3.73472443837238,0.00018792083755809,0.000817128207160224
"AL033519.3",0.604855298135659,1.85789495864375,0.556025348222429,3.3413853605475,0.000833614335310674,0.0030367379357746
"CEND1",69.7021363964389,1.85774871074465,0.260254921437453,7.13818859018627,9.45688276591191e-13,2.85081760689992e-11
"HTR3C",0.535573256891316,1.85665712788387,0.510747970484348,3.6351727959353,0.000277794374740914,0.00115180556108298
"STC2",407.58794706205,1.85651178894103,0.232354165394969,7.99000863954916,1.34929297580235e-15,7.50697546537308e-14
"IGLV6-57",298.690105161653,1.85647273912297,0.335665154819101,5.5307282047893,3.18904122551203e-08,3.45590953965198e-07
"MSC",2081.65814319676,1.8562625969319,0.209322829490487,8.86794145411773,7.45104844664253e-19,8.4247103785557e-17
"FAM224B",0.860220715114725,1.85564552323864,0.597705183461079,3.10461674850018,0.0019052571959619,0.00624652180676081
"SPATA3-AS1",2.18562457876966,1.8554935348216,0.294290445865631,6.30497374579669,2.88242752909184e-10,4.91529747066188e-09
"AC136628.4",0.746891814112553,1.85495654607618,0.594853101425576,3.11834390983378,0.00181870448397463,0.00599948409343993
"PROX1-AS1",3.43931043231962,1.85286092546251,0.299410003950254,6.18837347121627,6.078817156614e-10,9.59766069985297e-09
"HOTTIP",4.39239824956551,1.85182969665466,0.397159476938013,4.66268540519728,3.12109682675711e-06,2.11898237810261e-05
"MEOX1",9.33336552887075,1.85178418105164,0.282982581646046,6.54380976482803,5.99710752819798e-11,1.20806937229468e-09
"GSTA1",1186.4680139802,1.85016425148772,0.356594446056106,5.18842699865442,2.12077868239802e-07,1.91990474004551e-06
"LAMP5",54.6261104765998,1.84770879382925,0.271804476866848,6.7979336290859,1.0613032458937e-11,2.50119852987027e-10
"AL606807.1",5.35316392616524,1.84765772093781,0.227689621279369,8.1148087056229,4.8655064665153e-16,2.97768995750737e-14
"IGHV3-65",0.823596325084922,1.847511892283,0.512092417354572,3.60777045250366,0.000308839540394229,0.00126340767315012
"GALP",0.707840456019924,1.84739947751475,0.593674165203143,3.11180709182891,0.00185945963503087,0.0061171779597483
"TCEAL2",47.7481706579819,1.84699043358625,0.313313106758259,5.89503086128893,3.74611360895534e-09,4.97023937738754e-08
"AK5",112.572225007974,1.84533702647927,0.258658543347713,7.13425894461408,9.73099876927272e-13,2.92430544464598e-11
"AL121949.1",0.69236901067808,1.84487172356899,0.439718258005335,4.19557680396934,2.72178033723817e-05,0.000146833264496024
"FAM25A",1.36637414299557,1.84449832560752,0.55689579064274,3.312106782992,0.000925961948533763,0.00332854640652334
"SNCB",3.39327581982501,1.84313088637614,0.291650452332063,6.31965721855838,2.62144128460529e-10,4.52427440327849e-09
"AC044802.2",1.82162384031527,1.84278451829875,0.29164294641394,6.31863222120659,2.63888459671709e-10,4.55030565791699e-09
"HPCAL4",17.7574262098478,1.84162977383784,0.239377375665035,7.69341617486385,1.43257576057522e-14,6.52888782798325e-13
"AP000619.1",0.693914465670901,1.84008091657085,0.680317156315341,2.70473984007237,0.00683579027318331,0.0189230851359029
"IGLV3-32",1.14063573610906,1.83990518126865,0.621844085213833,2.95878858546345,0.00308850907635763,0.00951882941231372
"GNAO1",106.521746298359,1.83960170155417,0.213371640318456,8.62158484983561,6.60337279567787e-18,6.03316686043024e-16
"GMNC",27.519803669777,1.83746752800785,0.330035564941862,5.5674833963168,2.58444695407845e-08,2.85928082529265e-07
"NEUROD4",0.45037919221591,1.83693191437172,0.687375251132216,2.67238587852269,0.00753139870201543,0.0205506446111045
"AC008083.1",0.569985069525021,1.83692698880135,0.715988552949639,2.56558150438832,0.0103003018984862,0.0268881814487498
"PLCB4",1619.19995134185,1.83616606924826,0.213851122922015,8.58618857904175,8.99020575764391e-18,7.96842237222342e-16
"CTNND2",17.3572489975892,1.83582256868079,0.248596759624081,7.38474053908367,1.52750968128439e-13,5.4582635098796e-12
"SLC15A5",2.76982304458852,1.83518061385499,0.357635956356332,5.13142087991427,2.87563098399033e-07,2.51526379806559e-06
"GPS2P2",0.548735154927187,1.83492431358432,0.513128513513501,3.57595468827136,0.000348952094318979,0.00140881643440446
"UGT3A1",1722.6199166485,1.8335898757118,0.329950423182915,5.55716782546845,2.74187106680533e-08,3.01872018423034e-07
"AC018742.1",3.57085227168512,1.83318227917797,0.340638658308974,5.38160374479631,7.38251356797504e-08,7.4357417222269e-07
"AC034213.1",5.08659689902651,1.83288615913093,0.278493150442741,6.58144071485083,4.65911285038183e-11,9.67600781207749e-10
"RNA5SP174",2.0461008009722,1.83282390956133,0.599313971589926,3.05820320640784,0.0022266852644854,0.0071650873858704
"ARL14EPL",1.42728259698971,1.83184890248336,0.338251606039502,5.41563992535612,6.10698910127475e-08,6.23242646343963e-07
"SNCG",1970.97586594921,1.83173834745486,0.267505260546814,6.84748533060831,7.51593963330173e-12,1.83060371763475e-10
"TSPAN5",165.77858882846,1.8308754431414,0.199413849036552,9.18128531186316,4.25976146585012e-20,6.11725863794047e-18
"AP002957.1",12.1360202888337,1.83066370472956,0.364499946069523,5.02239773824381,5.10303688899345e-07,4.2203494271135e-06
"AL138881.1",1.14030550321866,1.83056375770583,0.328448649175114,5.57336363630425,2.49867250594884e-08,2.76994873891211e-07
"AP003351.1",0.621866777699757,1.83022421267872,0.469634561924084,3.89712419201075,9.73417078976663e-05,0.000455861397996165
"AL589740.1",0.715819984659992,1.82992118317797,0.569441921644643,3.21353436342174,0.00131112107992634,0.00449907301153793
"TUBA3GP",0.511350021449748,1.82771171300532,0.575492456364404,3.17590907194795,0.00149367761551768,0.00504823230574155
"AC093850.1",1.27036680441075,1.82705746902518,0.322209753856137,5.67039776778745,1.42466361718244e-08,1.66857018299168e-07
"AL157935.1",26.8144557609149,1.82610811270325,0.212961888198427,8.57481180389319,9.92489507517982e-18,8.75661909653622e-16
"AC024267.2",0.493373799046443,1.82481019419885,0.68001539985271,2.68348363080321,0.00728595418773047,0.0199571788620443
"IGLV2-5",1.8801007974061,1.82442956158772,0.496976122674303,3.67106079819327,0.000241545868580016,0.00101781885343946
"AC069277.1",1.87189569964023,1.82374959556856,0.384354877436203,4.74496280035181,2.08544656941512e-06,1.4865312983984e-05
"LINC02105",0.36541614826874,1.82353252466464,0.718173956213075,2.53912371632092,0.0111130517643362,0.0286960276485452
"MIXL1",5.64327810630804,1.82315493130213,0.292171976189728,6.24000616033833,4.37553661281087e-10,7.14844023913288e-09
"KNG1",36.1877248563708,1.82279248387763,0.347007912289461,5.25288450010074,1.49735441809478e-07,1.40092203212963e-06
"LINC02535",162.332822336128,1.8227823088654,0.215282478388456,8.46693294554316,2.51939030505897e-17,2.01949298548552e-15
"ANKRD63",0.786834887560644,1.82132649777312,0.430532898371206,4.23040028918479,2.33275829704567e-05,0.000127921816101398
"ADGRG5",323.02359632504,1.82076713241432,0.182255389326111,9.99019638950929,1.68248074882924e-23,4.73501662422336e-21
"AC139749.1",5.57378449770628,1.8198850447228,0.25138552473514,7.23941860471176,4.50612216135654e-13,1.4538748623704e-11
"ROR2",177.015191995793,1.81952684624769,0.236133061718081,7.70551498807065,1.30316679824544e-14,5.98153560394657e-13
"EBF3",40.5046750946942,1.81926479767566,0.215785640638046,8.43088906331472,3.43048848202321e-17,2.70482441539646e-15
"HRH2",108.996810887384,1.81852555322119,0.232911007402637,7.80781283590205,5.81889091074119e-15,2.85436587728419e-13
"LMNTD1",0.672478473995989,1.81818888763486,0.444576905414576,4.08970611269014,4.3192010563796e-05,0.000221215616272279
"PREX2",241.361460612203,1.81755820078199,0.199404836258414,9.11491533949844,7.87319194928128e-20,1.07644960566131e-17
"AC026471.3",12.2969628656057,1.81681489087445,0.27462397454183,6.61564560743664,3.69933651519381e-11,7.84121048267249e-10
"FOXE1",55.8653553029439,1.81679943477539,0.364348557637465,4.98643235081266,6.15044278767975e-07,4.97936895328061e-06
"AC004870.2",21.2558763614259,1.81645014622884,0.383269808549659,4.73935098906568,2.14403837961954e-06,1.52196077563551e-05
"OFCC1",1.47914075446401,1.81552344966277,0.46965797937749,3.86562888182834,0.00011080331748477,0.000511139080129533
"AL355482.1",12.9784569154926,1.81293932577858,0.268214286493038,6.75929440404974,1.38665375109678e-11,3.16916550250667e-10
"DUX4L9",5.12188028769931,1.81260846715952,0.387735233638455,4.67486137421727,2.94152245547719e-06,2.01265909127558e-05
"HECW2",191.419851899403,1.81241773404299,0.201154780106129,9.01006544854051,2.05933556557002e-19,2.58631081648592e-17
"TDRD15",0.794242504540351,1.8124032978311,0.449092564299784,4.03570097103916,5.44395168542564e-05,0.000272416614124946
"OSTM1-AS1",0.840867842176711,1.8121191762626,0.530073773040444,3.41861693301384,0.000629402672204785,0.00237402166205515
"IRX2",62.4226236629458,1.81146006561406,0.279913714633861,6.47149450316692,9.70382895118291e-11,1.86883530989914e-09
"DACH2",1.82366435963729,1.81090104036191,0.397290643343337,4.55812657736553,5.16119305091108e-06,3.31768855069903e-05
"ANKRD26P1",1.01541892730874,1.81034557382353,0.424331684276591,4.26634550495525,1.98700981843506e-05,0.000111207941006797
"AP000919.2",1.87860171766061,1.80979867179116,0.264925937171368,6.83133818875758,8.4126146293045e-12,2.03103800655895e-10
"AC124067.4",158.10747668124,1.80964763277532,0.236623431534844,7.64779557559939,2.04453895352231e-14,9.01936428970324e-13
"ADRB3",1.84501300352168,1.8092146259904,0.343281844826394,5.27034753878511,1.36165689090847e-07,1.28676576190851e-06
"AL132822.1",0.86273731704457,1.80822651976628,0.443121127728919,4.08065968109845,4.49080657371808e-05,0.000229122056710698
"KLK10",26.2241173295681,1.80746282843486,0.293849338230458,6.15098485271154,7.70032740231279e-10,1.19043233088842e-08
"C4orf50",4.4792902849942,1.80623299646368,0.238662577716418,7.56814500935235,3.78591251607905e-14,1.57975804080026e-12
"TUBB3P1",1.2387638877077,1.80602404790488,0.473706910968296,3.81253472577213,0.00013754889652067,0.000618920882101634
"AL160408.3",2.3508213734227,1.80596091570171,0.310338438040783,5.8193272064622,5.90849691967382e-09,7.53831923345281e-08
"IGSF1",127.599890868687,1.80561243940142,0.244486186695313,7.3853351954466,1.52069791186482e-13,5.43896370035806e-12
"C10orf99",109.866597808123,1.80537261229613,0.307383479947857,5.87335601966112,4.27059951608473e-09,5.59677888994435e-08
"AC013444.1",0.565611781938047,1.8051990912272,0.437015157609559,4.13074709147734,3.61586210693908e-05,0.000188711305713623
"AC003985.2",0.523593069632772,1.80507145408087,0.567069024283896,3.18316003304949,0.00145677073776433,0.00493734639286581
"TTLL6",324.597437412783,1.80476631317402,0.253053311212987,7.13196086833659,9.8949009409155e-13,2.96893230099563e-11
"AL356215.1",4.58719386504632,1.80381616672332,0.283316423806828,6.36678997456639,1.93025195837915e-10,3.47445352508247e-09
"NANOGP6",0.420422960023595,1.80244772045881,0.540679896600931,3.3336688339814,0.000857086373658495,0.00311341833642142
"SULT1E1",2.69595564588965,1.80163859453781,0.303209892627726,5.94188592899843,2.81761469776481e-09,3.85356613633709e-08
"TGM6",0.516046841607457,1.80024418716313,0.685271265233124,2.62705337068336,0.00861278241656744,0.0230799582188751
"ADAMTS20",1.28470555238089,1.79956748039641,0.4343348585556,4.1432720513867,3.42385377010607e-05,0.000179839308428071
"MMP3",4.86605448996748,1.79917343927598,0.438426010710251,4.10371053569864,4.06576114829818e-05,0.000209543492626366
"GRIK3",20.7801455863217,1.79870915370809,0.252840953635655,7.11399450066953,1.12731645013321e-12,3.33063701542805e-11
"FKBP10",4603.26138772814,1.79844522133766,0.203094999443403,8.8551920345968,8.35398617862957e-19,9.41802020769713e-17
"LINC02549",0.481054497707946,1.79788187104801,0.628904333226807,2.85875255752074,0.00425310398240155,0.0125811475483715
"AC244505.1",0.576108629959556,1.79668679505959,0.444592279617425,4.04120106765158,5.3178137859363e-05,0.000266727758983427
"GPR27",216.38606057282,1.79656479905653,0.270576080518038,6.63977686282126,3.1415837697561e-11,6.72927243481757e-10
"LINC02091",2.26540739334447,1.7964404680327,0.284602098633724,6.31211251307278,2.75251987271184e-10,4.71576880713918e-09
"AC078820.1",2.68549928062555,1.79581700230982,0.333182436357222,5.3898909616725,7.050044626136e-08,7.11760986135898e-07
"AF131215.5",75.3184933975419,1.7957372913966,0.206174268837942,8.70980312683003,3.04403021373166e-18,3.04056033473155e-16
"KRT27",12.3472022551747,1.79434996628995,0.317780032647863,5.64651577173918,1.63732151435941e-08,1.88838074506854e-07
"WIF1",10.0553051657276,1.79364941688876,0.28405652569877,6.31441017760967,2.71193777989451e-10,4.66167958277363e-09
"FYB2",48.4015434633197,1.79358449723536,0.243218705797488,7.37436905337684,1.65125186372474e-13,5.82485515624622e-12
"HTR3E",1.95901761882379,1.79355933583825,0.431067117296013,4.16074264047058,3.17214393750861e-05,0.000168065938654595
"RIPPLY2",1.67925666867512,1.79309318177006,0.551944210470544,3.24868555146435,0.0011593956516275,0.00404503291504389
"AC013391.3",0.485337555084471,1.79259773963302,0.646267055810756,2.77377242660803,0.00554104248483858,0.0158357745197121
"AC114803.1",3.02613258162773,1.79211187921364,0.359679033719896,4.98253084334427,6.27579832954382e-07,5.06955123389675e-06
"AMIGO2",533.485246728599,1.79192163555968,0.220687213812929,8.11973473496587,4.67203715387793e-16,2.86839274689359e-14
"AL442224.1",0.743136951537591,1.7907719827039,0.644914675436868,2.77675799746815,0.0054904041503317,0.0157143510073631
"OLFM4",22.8011125388201,1.79036518525441,0.377712020455633,4.74002702666094,2.13689713499561e-06,1.51731502646207e-05
"NMRAL2P",211.576715224201,1.78966345118809,0.274078760354303,6.52974148334073,6.58833078641257e-11,1.31616415440893e-09
"IGKV6D-21",4.99804851883756,1.7895081001229,0.440785733966804,4.05981401443829,4.91118193766457e-05,0.000248335122345698
"CACNG5",2.29044634414846,1.78848575966156,0.376269641294448,4.75320239365787,2.00219737888124e-06,1.43168995067035e-05
"AC245517.5",0.732592729489254,1.78818425525696,0.573720086045696,3.11682351507305,0.00182810975873136,0.00602638507674814
"COL10A1",40.6865323288268,1.78781518784876,0.297457546916466,6.01032048566858,1.85156931165469e-09,2.63331266618068e-08
"GABRR3",0.511595926291386,1.78742326444041,0.520264640656619,3.43560396913488,0.000591234554097066,0.00225075429184108
