,TCGA-2K-A9WE,TCGA-2Z-A9J1,TCGA-2Z-A9J2,TCGA-2Z-A9J3,TCGA-2Z-A9J5,TCGA-2Z-A9J6,TCGA-2Z-A9J7,TCGA-2Z-A9J8,TCGA-2Z-A9JD,TCGA-2Z-A9JE,TCGA-2Z-A9JG,TCGA-2Z-A9JI,TCGA-2Z-A9JJ,TCGA-2Z-A9JK,TCGA-2Z-A9JL,TCGA-2Z-A9JM,TCGA-2Z-A9JP,TCGA-2Z-A9JQ,TCGA-2Z-A9JR,TCGA-2Z-A9JS,TCGA-2Z-A9JT,TCGA-4A-A93W,TCGA-4A-A93X,TCGA-5P-A9JU,TCGA-5P-A9JV,TCGA-5P-A9JW,TCGA-5P-A9JY,TCGA-5P-A9JZ,TCGA-5P-A9K0,TCGA-5P-A9K2,TCGA-5P-A9K3,TCGA-5P-A9K4,TCGA-5P-A9K6,TCGA-5P-A9K8,TCGA-5P-A9K9,TCGA-5P-A9KA,TCGA-5P-A9KC,TCGA-5P-A9KE,TCGA-5P-A9KH,TCGA-A4-7286,TCGA-A4-7287,TCGA-A4-7288,TCGA-A4-7583,TCGA-A4-7584,TCGA-A4-7585,TCGA-A4-7732,TCGA-A4-7734,TCGA-A4-7915,TCGA-A4-7996,TCGA-A4-7997,TCGA-A4-8098,TCGA-A4-8310,TCGA-A4-8311,TCGA-A4-8515,TCGA-A4-8516,TCGA-A4-8517,TCGA-A4-8518,TCGA-A4-8630,TCGA-A4-A48D,TCGA-A4-A4ZT,TCGA-A4-A57E,TCGA-A4-A5DU,TCGA-A4-A5XZ,TCGA-A4-A5Y0,TCGA-A4-A5Y1,TCGA-A4-A6HP,TCGA-A4-A772,TCGA-A4-A7UZ,TCGA-AL-3466,TCGA-AL-3468,TCGA-AL-3471,TCGA-AL-3472,TCGA-AL-3473,TCGA-AL-7173,TCGA-AL-A5DJ,TCGA-AT-A5NU,TCGA-B1-5398,TCGA-B1-7332,TCGA-B1-A47M,TCGA-B1-A47N,TCGA-B1-A47O,TCGA-B1-A654,TCGA-B1-A655,TCGA-B1-A656,TCGA-B1-A657,TCGA-B3-3925,TCGA-B3-3926,TCGA-B3-4103,TCGA-B3-4104,TCGA-B3-8121,TCGA-B3-A6W5,TCGA-B9-4113,TCGA-B9-4114,TCGA-B9-4115,TCGA-B9-4116,TCGA-B9-4117,TCGA-B9-4617,TCGA-B9-5155,TCGA-B9-5156,TCGA-B9-7268,TCGA-B9-A44B,TCGA-B9-A5W7,TCGA-B9-A5W8,TCGA-B9-A5W9,TCGA-B9-A69E,TCGA-B9-A8YH,TCGA-B9-A8YI,TCGA-BQ-5875,TCGA-BQ-5876,TCGA-BQ-5877,TCGA-BQ-5878,TCGA-BQ-5879,TCGA-BQ-5880,TCGA-BQ-5881,TCGA-BQ-5882,TCGA-BQ-5884,TCGA-BQ-5885,TCGA-BQ-5886,TCGA-BQ-5887,TCGA-BQ-5888,TCGA-BQ-5889,TCGA-BQ-5890,TCGA-BQ-5891,TCGA-BQ-5892,TCGA-BQ-5893,TCGA-BQ-5894,TCGA-BQ-7044,TCGA-BQ-7045,TCGA-BQ-7046,TCGA-BQ-7048,TCGA-BQ-7051,TCGA-BQ-7053,TCGA-BQ-7055,TCGA-BQ-7056,TCGA-BQ-7058,TCGA-BQ-7059,TCGA-BQ-7060,TCGA-BQ-7061,TCGA-BQ-7062,TCGA-DW-5560,TCGA-DW-5561,TCGA-DW-7834,TCGA-DW-7836,TCGA-DW-7837,TCGA-DW-7838,TCGA-DW-7839,TCGA-DW-7840,TCGA-DW-7841,TCGA-DW-7842,TCGA-DW-7963,TCGA-DZ-6131,TCGA-DZ-6132,TCGA-DZ-6133,TCGA-DZ-6134,TCGA-DZ-6135,TCGA-EV-5901,TCGA-EV-5902,TCGA-EV-5903,TCGA-F9-A4JJ,TCGA-F9-A7Q0,TCGA-F9-A7VF,TCGA-F9-A8NY,TCGA-F9-A97G,TCGA-G7-6789,TCGA-G7-6790,TCGA-G7-6792,TCGA-G7-6793,TCGA-G7-6795,TCGA-G7-6796,TCGA-G7-6797,TCGA-G7-7501,TCGA-G7-7502,TCGA-G7-A4TM,TCGA-G7-A8LB,TCGA-G7-A8LC,TCGA-G7-A8LD,TCGA-G7-A8LE,TCGA-GL-6846,TCGA-GL-7773,TCGA-GL-7966,TCGA-GL-8500,TCGA-GL-A4EM,TCGA-GL-A59R,TCGA-GL-A59T,TCGA-GL-A9DC,TCGA-GL-A9DD,TCGA-GL-A9DE,TCGA-HE-7128,TCGA-HE-7129,TCGA-HE-7130,TCGA-HE-A5NF,TCGA-HE-A5NH,TCGA-HE-A5NI,TCGA-HE-A5NJ,TCGA-HE-A5NK,TCGA-HE-A5NL,TCGA-IA-A40U,TCGA-IA-A40X,TCGA-IA-A40Y,TCGA-IA-A83S,TCGA-IA-A83T,TCGA-IA-A83V,TCGA-IA-A83W,TCGA-IZ-8195,TCGA-IZ-8196,TCGA-IZ-A6M8,TCGA-IZ-A6M9,TCGA-J7-6720,TCGA-J7-8537,TCGA-J7-A8I2,TCGA-KV-A6GD,TCGA-KV-A6GE,TCGA-KV-A74V,TCGA-MH-A55W,TCGA-MH-A55Z,TCGA-MH-A560,TCGA-MH-A561,TCGA-MH-A562,TCGA-MH-A854,TCGA-MH-A855,TCGA-O9-A75Z,TCGA-P4-A5E6,TCGA-P4-A5E7,TCGA-P4-A5E8,TCGA-P4-A5EA,TCGA-P4-A5EB,TCGA-P4-AAVK,TCGA-P4-AAVL,TCGA-P4-AAVM,TCGA-P4-AAVO,TCGA-PJ-A5Z8,TCGA-PJ-A5Z9,TCGA-Q2-A5QZ,TCGA-SX-A71R,TCGA-SX-A71S,TCGA-SX-A71U,TCGA-SX-A71V,TCGA-SX-A7SL,TCGA-SX-A7SM,TCGA-SX-A7SN,TCGA-SX-A7SP,TCGA-SX-A7SQ,TCGA-SX-A7SR,TCGA-SX-A7SS,TCGA-SX-A7SU,TCGA-UN-AAZ9,TCGA-UZ-A9PJ,TCGA-UZ-A9PK,TCGA-UZ-A9PL,TCGA-UZ-A9PM,TCGA-UZ-A9PN,TCGA-UZ-A9PO,TCGA-UZ-A9PP,TCGA-UZ-A9PQ,TCGA-UZ-A9PR,TCGA-UZ-A9PS,TCGA-UZ-A9PU,TCGA-UZ-A9PV,TCGA-UZ-A9PX,TCGA-UZ-A9PZ,TCGA-UZ-A9Q0,TCGA-UZ-A9Q1,TCGA-V9-A7HT,TCGA-WN-A9G9,TCGA-WN-AB4C,TCGA-Y8-A894,TCGA-Y8-A895,TCGA-Y8-A896,TCGA-Y8-A897,TCGA-Y8-A898,TCGA-Y8-A8RY,TCGA-Y8-A8RZ,TCGA-Y8-A8S0,TCGA-Y8-A8S1
TCGA-2K-A9WE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.294770206022187,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2689335394126739,0.23170731707317074,1.0,0.3588516746411483,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14683153013910355,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9698412698412698,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04126984126984127,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8194888178913738,0.0,0.0,0.9937597503900156,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7093206951026856,0.3228346456692913,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2689873417721519,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.015503875968992248,0.0,0.0,0.9086460032626428,1.0,1.0,0.2664576802507837,1.0,1.0,1.0,1.0,1.0,0.8424336973478939,1.0,0.968895800933126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34146341463414637,1.0,0.8840579710144928,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9663461538461539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9256329113924051,1.0,0.0,1.0,0.0,1.0,0.0,0.3108974358974359,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.29365079365079366,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25873015873015875,0.2327718223583461,1.0,0.3737864077669903,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1558641975308642,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9669811320754716,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04094488188976378,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8197767145135566,0.0,0.0,0.9937304075235109,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7158555729984302,0.3215434083601286,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.26247987117552335,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0015723270440251573,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01740506329113924,0.0,0.0,0.9108910891089109,1.0,1.0,0.2734375,1.0,1.0,1.0,1.0,1.0,0.8353846153846154,1.0,0.973724884080371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3360522022838499,1.0,0.8908227848101266,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9712918660287081,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9244094488188976,1.0,0.0,1.0,0.0,1.0,0.0,0.3141025641025641,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2878289473684211,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.268370607028754,0.240625,1.0,0.35161290322580646,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.153125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.964968152866242,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0490506329113924,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.833063209076175,0.0,0.0,0.9936808846761453,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7232,0.3130148270181219,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.27375201288244766,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.001607717041800643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01564945226917058,0.0,0.0,0.9210526315789473,1.0,1.0,0.28482003129890454,1.0,1.0,1.0,1.0,1.0,0.8475120385232745,1.0,0.9701726844583988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3256198347107438,1.0,0.8964401294498382,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9611021069692058,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9228295819935691,1.0,0.0,1.0,0.0,1.0,0.0,0.30377668308702793,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2898089171974522,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2803149606299213,0.24012158054711247,1.0,0.35443037974683544,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14992272024729522,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9619651347068146,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.045813586097946286,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8138801261829653,0.0,0.0,0.9922480620155039,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7125193199381762,0.3047619047619048,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2779552715654952,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0015552099533437014,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01729559748427673,0.0,0.0,0.912106135986733,1.0,1.0,0.2854938271604938,1.0,1.0,1.0,1.0,1.0,0.8322884012539185,1.0,0.9737654320987654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33663366336633666,1.0,0.8945686900958466,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9698412698412698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9263322884012539,1.0,0.0,1.0,0.0,1.0,0.0,0.30317460317460315,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28733766233766234,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.256,0.2218798151001541,1.0,0.38548387096774195,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1568,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9649122807017544,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04854368932038835,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8148148148148148,0.0,0.0,0.993660855784469,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7085346215780999,0.3016393442622951,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25732899022801303,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0015873015873015873,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.017684887459807074,0.0,0.0,0.9107438016528926,1.0,1.0,0.2711323763955343,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,0.9728867623604466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33277591973244147,1.0,0.8865478119935171,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.967266775777414,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9155629139072847,1.0,0.0,1.0,0.0,1.0,0.0,0.30983606557377047,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3067993366500829,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.28524590163934427,0.2504012841091493,1.0,0.35353535353535354,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1568627450980392,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9634551495016611,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0512396694214876,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8189233278955954,0.0,0.0,0.9950576606260296,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7145187601957586,0.30807248764415157,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.28187919463087246,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0016638935108153079,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.019417475728155338,0.0,0.0,0.9168081494057725,1.0,1.0,0.2914653784219002,1.0,1.0,1.0,1.0,1.0,0.8270181219110379,1.0,0.9728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35084745762711866,1.0,0.9016666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9700499168053245,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586207,1.0,0.0,1.0,0.0,1.0,0.0,0.31527093596059114,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2823712948517941,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.254601226993865,0.23573573573573572,1.0,0.3627760252365931,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15716486902927582,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9704510108864697,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0483619344773791,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8254716981132075,0.0,0.0,0.9938650306748467,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7204968944099379,0.3139717425431711,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.26025236593059936,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01854714064914992,0.0,0.0,0.9168026101141925,1.0,1.0,0.2739938080495356,1.0,1.0,1.0,1.0,1.0,0.8419405320813772,1.0,0.9696509863429439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3247588424437299,1.0,0.8985959438377535,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9630818619582665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921875,1.0,0.0,1.0,0.0,1.0,0.0,0.3046875,1.0,1.0,0.0,1.0,0.0
TCGA-2Z-A9J8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7274167987321711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.745253164556962,0.7767722473604827,0.0,0.6538461538461539,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8416149068322981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02694136291600634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9491255961844197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2015748031496063,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2698907956318253,0.6810897435897436,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.739268680445151,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9828125,1.0,1.0,0.09283387622149837,0.0,0.0,0.7367601246105919,0.0,0.0,0.0,0.0,0.0,0.18501529051987767,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6748768472906403,0.0,0.11690363349131122,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025236593059936908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08544303797468354,0.0,1.0,0.0,1.0,0.0,1.0,0.705229793977813,0.0,0.0,1.0,0.0,1.0
